,Unnamed: 0,X1,lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
125,125,3364,Jones,Zeke,2018-2019,May 2014 - ,Arizona State University,Men's Wrestling,1.0,0.0,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
126,126,3439,Keenan,Brad,2018-2019,Jun 2017 - ,Arizona State University,Women's Beach Volleyball,0.997,0.003,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
127,127,3627,Kraft,Greg,2018-2019,Aug 1996 - Jul 2019,Arizona State University,"Men's Track, Outdoor",0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
128,128,3628,Kraft,Greg,2018-2019,Aug 1996 - Jul 2019,Arizona State University,"Men's Track, Indoor",0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
129,129,3629,Kraft,Greg,2018-2019,Aug 1996 - Jul 2019,Arizona State University,Men's Cross Country,0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
130,130,3630,Kraft,Greg,2018-2019,Aug 1996 - Jul 2019,Arizona State University,Women's Cross Country,0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
131,131,3631,Kraft,Greg,2018-2019,Aug 1996 - Jul 2019,Arizona State University,"Women's Track, Outdoor",0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
132,132,3632,Kraft,Greg,2018-2019,Aug 1996 - Jul 2019,Arizona State University,"Women's Track, Indoor",0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
133,133,4214,McCormack,Tim,2018-2019,Aug 2019 - ,Arizona State University,Women's Lacrosse,0.9975,0.0025,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
134,134,4304,McInerney,Sheila,2018-2019,Sep 1984 - ,Arizona State University,Women's Tennis,0.0026,0.9974,female,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
135,135,4430,Miller,Dion,2018-2019,Aug 2019 - ,Arizona State University,Women's Cross Country,0.9336,0.0664,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
136,136,4431,Miller,Dion,2018-2019,Aug 2019 - ,Arizona State University,Men's Cross Country,0.9336,0.0664,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
137,137,4432,Miller,Dion,2018-2019,Aug 2019 - ,Arizona State University,"Men's Track, Outdoor",0.9336,0.0664,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
138,138,4433,Miller,Dion,2018-2019,Aug 2019 - ,Arizona State University,"Men's Track, Indoor",0.9336,0.0664,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
139,139,4434,Miller,Dion,2018-2019,Aug 2019 - ,Arizona State University,"Women's Track, Outdoor",0.9336,0.0664,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
140,140,4435,Miller,Dion,2018-2019,Aug 2019 - ,Arizona State University,"Women's Track, Indoor",0.9336,0.0664,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
141,141,5279,Powers,Greg,2018-2019,Dec 2014 - ,Arizona State University,Men's Ice Hockey,0.998,0.002,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
142,142,5749,Santos,Jay,2018-2019,Jul 2016 - ,Arizona State University,Women's Gymnastics,0.9875,0.0125,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
143,143,6130,Smith,Tracy,2018-2019,Jul 2014 - ,Arizona State University,Baseball,0.183,0.817,female,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
144,144,6559,Thurmond,Matt,2018-2019,Aug 2016 - ,Arizona State University,Men's Golf,0.9997,0.0003,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
145,145,6600,Tomasevic,Sanja,2018-2019,Feb 2017 - ,Arizona State University,Women's Volleyball,0.0,1.0,female,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
146,146,6671,Turner Thorne,Charli,2018-2019,Aug 1996 - ,Arizona State University,Women's Basketball,0.0263,0.9737,female,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
147,147,7162,Winkworth,Graham,2018-2019,Jan 2017 - ,Arizona State University,Women's Soccer,0.9965,0.0035,male,"University Drive and Mill Avenue, Tempe, AZ 85287",www.asu.edu/,33.42192000000006,-111.93493999999998
148,148,125,Anderson,Blake,2018-2019,Jan 2014 - Apr 2021,Arkansas State University,Football,0.9642,0.0358,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
149,149,243,Balado,Mike,2018-2019,Apr 2017 - ,Arkansas State University,Men's Basketball,0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
150,150,639,Boyer,Brian,2018-2019,Sep 1999 - Apr 2019,Arkansas State University,Women's Basketball,0.9958,0.0042,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
151,151,1047,Chandler,Kyle,2018-2019,Jul 2017 - Aug 2019,Arkansas State University,Women's Cross Country,0.9813,0.0187,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
152,152,1048,Chandler,Kyle,2018-2019,Jul 2017 - Aug 2019,Arkansas State University,Men's Cross Country,0.9813,0.0187,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
153,153,1458,Daniel,Matt,2018-2019,May 2019 - ,Arkansas State University,Women's Basketball,0.9997,0.0003,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
154,154,1600,Desbiens,Marie-Josee,2018-2019,Jul 2010 - ,Arkansas State University,Women's Golf,,,female,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
155,155,1678,Dooley,Brian D.,2018-2019,Feb 2015 - ,Arkansas State University,Women's Soccer,,,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
156,156,2586,Hagen,Michael,2018-2019,Aug 2015 - ,Arkansas State University,Men's Golf,0.9947,0.0053,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
157,157,3609,Kostick,Justin,2018-2019,Nov 2017 - ,Arkansas State University,Women's Bowling,0.9947,0.0053,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
158,158,3752,Lange,Kel,2018-2019,Aug 2015 - ,Arkansas State University,Women's Tennis,1.0,0.0,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
159,159,4996,Patchell,Jim,2018-2019,Sep 2011 - ,Arkansas State University,"Men's Track, Indoor",0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
160,160,4997,Patchell,Jim,2018-2019,Aug 2019 - ,Arkansas State University,Women's Cross Country,0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
161,161,4998,Patchell,Jim,2018-2019,Sep 2011 - ,Arkansas State University,"Men's Track, Outdoor",0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
162,162,4999,Patchell,Jim,2018-2019,Sep 2011 - ,Arkansas State University,"Women's Track, Outdoor",0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
163,163,5000,Patchell,Jim,2018-2019,Sep 2011 - ,Arkansas State University,"Women's Track, Indoor",0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
164,164,5001,Patchell,Jim,2018-2019,Aug 2019 - ,Arkansas State University,Men's Cross Country,0.9966,0.0034,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
165,165,5357,Raffo,Tommy,2018-2019,Aug 2008 - ,Arkansas State University,Baseball,0.9862,0.0138,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
166,166,5419,Rehr,David,2018-2019,Mar 2012 - May 2019,Arkansas State University,Women's Volleyball,0.9963,0.0037,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
167,167,5446,Restrepo,Santiago,2018-2019,May 2019 - ,Arkansas State University,Women's Volleyball,0.9983,0.0017,male,"2105 E. Aggie Road, Jonesboro, AR 72401",www.astate.edu/,35.84238000000005,-90.68009999999998
168,168,1166,Clinard,Nick,2018-2019,Aug 2009 - ,Auburn University,Men's Golf,0.998,0.002,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
169,169,1549,Dean,Michael,2018-2019,Oct 2017 - ,Auburn University,Softball,0.9947,0.0053,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
170,170,2075,Flournoy-Williams,Terri,2018-2019,May 2012 - ,Auburn University,Women's Basketball,0.0059,0.9941,female,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
171,171,2453,Graba,Jeff,2018-2019,Sep 2010 - ,Auburn University,Women's Gymnastics,0.9977,0.0023,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
172,172,3001,Hoppa,Karen,2018-2019,May 1999 - ,Auburn University,Women's Soccer,0.0026,0.9974,female,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
173,173,3881,Lilley,Caroline,2018-2019,Aug 2019 - ,Auburn University,Women's Tennis,0.0015,0.9985,female,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
174,174,3977,Luellen,Melissa,2018-2019,Aug 2015 - ,Auburn University,Women's Golf,0.0031,0.9969,female,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
175,175,4066,Malzahn,Gus,2018-2019,Jan 2013 - Feb 2021,Auburn University,Football,1.0,0.0,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
176,176,4794,Nold,Rick,2018-2019,Apr 2011 - Feb 2020,Auburn University,Women's Volleyball,0.9982,0.0018,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
177,177,5042,Pearl,Bruce,2018-2019,Apr 2014 - ,Auburn University,Men's Basketball,0.9965,0.0035,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
178,178,5449,Reynolds,Bobby,2018-2019,Jul 2016 - ,Auburn University,Men's Tennis,0.9724,0.0276,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
179,179,6196,Spencer,Lauren,2018-2019,Nov 2011 - Aug 2019,Auburn University,Women's Tennis,0.0093,0.9907,female,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
180,180,6211,Spry,Ralph,2018-2019,Oct 1997 - ,Auburn University,"Women's Track, Indoor",0.9958,0.0042,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
181,181,6212,Spry,Ralph,2018-2019,Oct 1997 - ,Auburn University,"Men's Track, Outdoor",0.9958,0.0042,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
182,182,6213,Spry,Ralph,2018-2019,Oct 1997 - ,Auburn University,"Women's Track, Outdoor",0.9958,0.0042,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
183,183,6214,Spry,Ralph,2018-2019,Sep 2017 - ,Auburn University,Men's Cross Country,0.9958,0.0042,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
184,184,6215,Spry,Ralph,2018-2019,Oct 1997 - ,Auburn University,"Men's Track, Indoor",0.9958,0.0042,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
185,185,6216,Spry,Ralph,2018-2019,Sep 2017 - ,Auburn University,Women's Cross Country,0.9958,0.0042,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
186,186,6473,Taylor,Gary,2018-2019,Jun 2018 - ,Auburn University,Men's Swimming and Diving,0.9962,0.0038,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
187,187,6474,Taylor,Gary,2018-2019,Jun 2018 - ,Auburn University,Women's Swimming and Diving,0.9962,0.0038,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
188,188,6529,Thompson,Butch,2018-2019,Nov 2015 - ,Auburn University,Baseball,1.0,0.0,male,"Auburn, AL 36849",www.auburn.edu,32.60414000000003,-85.48187999999999
189,189,2807,Hegg,Caroline,2018-2019,Feb 2015 - ,Augusta University,Women's Golf,0.0015,0.9985,female,"1120 15th St, Augusta, GA 30912",www.augusta.edu,48.33527000000004,10.899050000000045
190,190,4849,O'Keefe,Jack,2018-2019,Jan 2014 - ,Augusta University,Men's Golf,0.9969,0.0031,male,"1120 15th St, Augusta, GA 30912",www.augusta.edu,48.33527000000004,10.899050000000045
191,191,763,Brown,Ross,2018-2019,Sep 2012 - ,Austin Peay State University,Women's Tennis,0.9955,0.0045,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
192,192,764,Brown,Ross,2018-2019,Sep 2012 - ,Austin Peay State University,Men's Tennis,0.9955,0.0045,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
193,193,770,Brown,Valerie,2018-2019,Jul 2019 - ,Austin Peay State University,"Women's Track, Indoor",0.0027,0.9973,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
194,194,771,Brown,Valerie,2018-2019,Jul 2019 - ,Austin Peay State University,"Women's Track, Outdoor",0.0027,0.9973,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
195,195,772,Brown,Valerie,2018-2019,Jul 2019 - ,Austin Peay State University,Men's Cross Country,0.0027,0.9973,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
196,196,773,Brown,Valerie,2018-2019,Jul 2019 - ,Austin Peay State University,Women's Cross Country,0.0027,0.9973,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
197,197,2014,Figger,Matt,2018-2019,May 2017 - ,Austin Peay State University,Men's Basketball,0.9997,0.0003,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
198,198,2794,Healy,Will,2018-2019,Jan 2016 - Jan 2019,Austin Peay State University,Football,0.9924,0.0076,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
199,199,3084,Hudspeth,Mark,2018-2019,Jan 2019 - Sep 2020,Austin Peay State University,Football,0.9967,0.0033,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
200,200,3211,Janssen,Travis,2018-2019,Oct 2015 - ,Austin Peay State University,Baseball,0.993,0.007,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
201,201,3594,Kolarova,Naomi,2018-2019,Jan 2018 - ,Austin Peay State University,Women's Soccer,0.0017,0.9983,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
202,202,4415,Midlick,David,2018-2019,May 2015 - Apr 2021,Austin Peay State University,Women's Basketball,0.9963,0.0037,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
203,203,4520,Molnar,Doug,2018-2019,Oct 2004 - Jul 2019,Austin Peay State University,"Women's Track, Outdoor",0.9998,0.0002,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
204,204,4521,Molnar,Doug,2018-2019,Oct 2004 - Jul 2019,Austin Peay State University,Men's Cross Country,0.9998,0.0002,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
205,205,4522,Molnar,Doug,2018-2019,Oct 2004 - Jul 2019,Austin Peay State University,Women's Cross Country,0.9998,0.0002,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
206,206,4523,Molnar,Doug,2018-2019,Oct 2004 - Jul 2019,Austin Peay State University,"Women's Track, Indoor",0.9998,0.0002,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
207,207,4627,Mott,Taylor,2018-2019,Apr 2012 - ,Austin Peay State University,Women's Volleyball,0.2457,0.7543,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
208,208,4628,Mott,Taylor,2018-2019,Apr 2016 - ,Austin Peay State University,Women's Beach Volleyball,0.2457,0.7543,female,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
209,209,7147,Wilson,Robbie,2018-2019,Dec 2014 - ,Austin Peay State University,Men's Golf,0.544,0.456,male,"601 College St, Clarksville, TN 37044",www.apsu.edu,36.53326000000004,-87.35406999999998
210,210,34,Agnew,J.,2018-2019,Sep 2018 - ,Ball State University,Men's Swimming and Diving,,,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
211,211,35,Agnew,J.,2018-2019,Sep 2018 - ,Ball State University,Women's Swimming and Diving,,,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
212,212,304,Bartlett,Megan C.,2018-2019,Aug 2015 - ,Ball State University,Softball,,,female,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
213,213,442,Bernthal,Stephanie,2018-2019,Apr 2018 - ,Ball State University,Field Hockey,0.0034,0.9966,female,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
214,214,1013,Castillo,Kristy,2018-2019,Aug 2012 - Sep 2018,Ball State University,Women's Swimming and Diving,0.0024,0.9976,female,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
215,215,1921,Etelman,Brian,2018-2019,Aug 2015 - ,Ball State University,"Women's Track, Indoor",0.9958,0.0042,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
216,216,1922,Etelman,Brian,2018-2019,Aug 2015 - ,Ball State University,"Women's Track, Outdoor",0.9958,0.0042,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
217,217,1923,Etelman,Brian,2018-2019,Aug 2015 - ,Ball State University,Women's Cross Country,0.9958,0.0042,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
218,218,2050,Fleck,Mike,2018-2019,Sep 1998 - ,Ball State University,Men's Golf,0.9966,0.0034,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
219,219,4064,Maloney,Rich,2018-2019,Aug 2012 - ,Ball State University,Baseball,1.0,0.0,male,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
220,220,4440,Miller,Kelli,2018-2019,Jun 2016 - ,Ball State University,Women's Volleyball,0.0038,0.9962,female,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
221,221,4630,Mowat,Katherine,2018-2019,Sep 2004 - ,Ball State University,Women's Golf,0.0028,0.9972,female,"2000 University Ave, Muncie, IN 47306",www.bsu.edu,40.198330000000055,-85.40893999999997
