lastName,firstName,Date,Period,School,Sport,proportion_male,proportion_female,gender,schoolAddress,websiteAddress,Latitude,Longitude
Muys,Evan,2018-2019,May 2018 - ,Jacksonville University,Women's Beach Volleyball,0.9836,0.0164,male,"2800 University Blvd N, Jacksonville, FL 32211-3394",https://www.ju.edu/index.php,30.35173,-81.6028699999999
Ruiz,Maurico,2018-2019,Mar 2013 - ,Jacksonville University,Men's Soccer,1,0,male,"2800 University Blvd N, Jacksonville, FL 32211-3394",https://www.ju.edu/index.php,30.35173,-81.6028699999999
Shields,Ian,2018-2019,May 2016 - ,Jacksonville University,Football,0.9962,0.0038,male,"2800 University Blvd N, Jacksonville, FL 32211-3394",https://www.ju.edu/index.php,30.35173,-81.6028699999999
Baker,Tommy,2018-2019,Jul 2018 - ,James Madison University,Women's Golf,0.9862,0.0138,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Cignetti,Curt,2018-2019,Feb 2019 - ,James Madison University,Football,1,0,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Forbes,Jeff,2018-2019,Aug 2007 - ,James Madison University,Men's Golf,0.9977,0.0023,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Frias,Ta'Azar,2018-2019,Aug 2009 - ,James Madison University,"Women's Track, Outdoor",,,female,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Frias,Ta'Azar,2018-2019,Aug 2009 - ,James Madison University,"Women's Track, Indoor",,,female,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Ikenberry,Marlin,2018-2019,Sep 2015 - ,James Madison University,Baseball,0.9131,0.0869,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Jaudon,Shelley,2018-2019,Jul 2018 - ,James Madison University,Women's Tennis,0.0164,0.9836,female,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Klaes-Bawcombe,Shelly,2018-2019,Sep 2006 - ,James Madison University,Women's Lacrosse,0.0183,0.9817,female,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
LaPorte,Loren,2018-2019,Oct 2017 - ,James Madison University,Softball,0.7397,0.2603,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Morgan,Christy,2018-2019,Feb 2014 - ,James Madison University,Field Hockey,0.0128,0.9872,female,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
O'Regan,Sean,2018-2019,Apr 2016 - ,James Madison University,Women's Basketball,0.9925,0.0075,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Pedersen,Dane,2018-2019,Oct 2014 - ,James Madison University,Women's Swimming and Diving,0.9869,0.0131,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Rinker,Dave,2018-2019,Aug 2001 - ,James Madison University,Women's Cross Country,0.9985,0.0015,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Rowe,Louis,2018-2019,May 2016 - Apr 2020,James Madison University,Men's Basketball,0.9935,0.0065,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Secord,Stephen,2018-2019,Aug 2003 - ,James Madison University,Men's Tennis,0.9964,0.0036,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Steinbrecher,Lauren,2018-2019,Feb 2010 - ,James Madison University,Women's Volleyball,0.0093,0.9907,female,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Walters,"Sr., Joshua",2018-2019,Mar 2018 - ,James Madison University,Women's Soccer,,,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Zazenski,Paul,2018-2019,Sep 2018 - ,James Madison University,Men's Soccer,0.996,0.004,male,"800 South Main Street, Harrisonburg, VA 22807",www.jmu.edu/,38.441,-78.87429
Pietramala,Dave,2018-2019,Aug 2003 - May 2020,Johns Hopkins University,Men's Lacrosse,0.9985,0.0015,male,"3400 N Charles St, Baltimore, MD 21218-2688",www.jhu.edu,39.3291300000001,-76.6179299999999
Tucker,Janine,2018-2019,Aug 2003 - ,Johns Hopkins University,Women's Lacrosse,0.0003,0.9997,female,"3400 N Charles St, Baltimore, MD 21218-2688",www.jhu.edu,39.3291300000001,-76.6179299999999
Dibbini,Mike,2018-2019,Sep 2016 - ,Kansas State University,Women's Soccer,0.9966,0.0034,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Fritz,Suzie,2018-2019,Aug 2003 - ,Kansas State University,Women's Volleyball,0,1,female,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Godfrey,Ryun,2018-2019,Oct 2014 - ,Kansas State University,Men's Cross Country,1,0,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Godfrey,Ryun,2018-2019,Oct 2014 - ,Kansas State University,Women's Cross Country,1,0,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Hughes,Pete,2018-2019,Jul 2018 - ,Kansas State University,Baseball,0.9963,0.0037,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Klieman,Chris,2018-2019,Feb 2019 - ,Kansas State University,Football,0.8507,0.1493,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Knight,Kristi,2018-2019,Aug 2003 - ,Kansas State University,Women's Golf,0.0017,0.9983,female,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Mittie,Jeff,2018-2019,Apr 2014 - ,Kansas State University,Women's Basketball,0.9977,0.0023,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Robbins,Grant,2018-2019,Jul 2014 - ,Kansas State University,Men's Golf,0.998,0.002,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Rovelto,Cliff,2018-2019,Sep 1988 - ,Kansas State University,"Men's Track, Indoor",1,0,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Rovelto,Cliff,2018-2019,Sep 1988 - ,Kansas State University,"Women's Track, Indoor",1,0,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Rovelto,Cliff,2018-2019,Sep 1988 - ,Kansas State University,"Men's Track, Outdoor",1,0,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Rovelto,Cliff,2018-2019,Sep 1988 - ,Kansas State University,"Women's Track, Outdoor",1,0,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Smith,Jordan,2018-2019,Aug 2018 - ,Kansas State University,Women's Tennis,0.7186,0.2814,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Sweeney,Patrick,2018-2019,Aug 2004 - ,Kansas State University,Women's Rowing,0.9955,0.0045,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
Weber,Bruce,2018-2019,May 2012 - ,Kansas State University,Men's Basketball,0.9965,0.0035,male,"919 Mid-Campus Drive, Anderson Hall, Manhattan, KS 66506",www.k-state.edu,39.2004160000001,-96.5885519999999
